Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","106519","","Official data"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","14583","","Official data"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","14980","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","220","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5622","Import Value","116","Potatoes","2017","2017","1000 US$","162","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","100","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5922","Export Value","116","Potatoes","2017","2017","1000 US$","7","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","202","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","27","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","215","United Republic of Tanzania","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","501794","","Official data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","116","Potatoes","2017","2017","1000 US$","232289","","Official data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","546658","","Official data"
"TP","Crops and livestock products","231","United States of America","5922","Export Value","116","Potatoes","2017","2017","1000 US$","239857","","Official data"
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","12171","","Official data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","15067","","Official data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","292350","","Official data"
"TP","Crops and livestock products","231","United States of America","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","183999","","Official data"
"TP","Crops and livestock products","234","Uruguay","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","4344","","Official data"
"TP","Crops and livestock products","234","Uruguay","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3104","","Official data"
"TP","Crops and livestock products","234","Uruguay","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","234","Uruguay","5922","Export Value","116","Potatoes","2017","2017","1000 US$","4","","Official data"
"TP","Crops and livestock products","234","Uruguay","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","234","Uruguay","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","5","","Official data"
"TP","Crops and livestock products","234","Uruguay","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","4","","Official data"
"TP","Crops and livestock products","234","Uruguay","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","5","","Official data"
"TP","Crops and livestock products","235","Uzbekistan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","300780","R","Estimated data using trading partners database"
"TP","Crops and livestock products","235","Uzbekistan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","52264","R","Estimated data using trading partners database"
"TP","Crops and livestock products","235","Uzbekistan","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","64","*","Unofficial figure"
"TP","Crops and livestock products","235","Uzbekistan","5922","Export Value","116","Potatoes","2017","2017","1000 US$","22","*","Unofficial figure"
"TP","Crops and livestock products","155","Vanuatu","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","451","R","Estimated data using trading partners database"
"TP","Crops and livestock products","155","Vanuatu","5622","Import Value","116","Potatoes","2017","2017","1000 US$","353","R","Estimated data using trading partners database"
"TP","Crops and livestock products","155","Vanuatu","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","155","Vanuatu","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","401","R","Estimated data using trading partners database"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5622","Import Value","116","Potatoes","2017","2017","1000 US$","344","R","Estimated data using trading partners database"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","236","Venezuela (Bolivarian Republic of)","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","237","Viet Nam","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","43005","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","237","Viet Nam","5622","Import Value","116","Potatoes","2017","2017","1000 US$","23659","","Official data"
"TP","Crops and livestock products","237","Viet Nam","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2268","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","237","Viet Nam","5922","Export Value","116","Potatoes","2017","2017","1000 US$","822","","Official data"
"TP","Crops and livestock products","237","Viet Nam","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","65","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","124","","Official data"
"TP","Crops and livestock products","237","Viet Nam","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","42953","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","237","Viet Nam","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","85699","","Official data"
"TP","Crops and livestock products","249","Yemen","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2987","R","Estimated data using trading partners database"
"TP","Crops and livestock products","249","Yemen","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2331","R","Estimated data using trading partners database"
"TP","Crops and livestock products","249","Yemen","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1790","R","Estimated data using trading partners database"
"TP","Crops and livestock products","249","Yemen","5922","Export Value","116","Potatoes","2017","2017","1000 US$","324","R","Estimated data using trading partners database"
"TP","Crops and livestock products","249","Yemen","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","249","Yemen","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","249","Yemen","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","15","R","Estimated data using trading partners database"
"TP","Crops and livestock products","249","Yemen","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","5","R","Estimated data using trading partners database"
"TP","Crops and livestock products","251","Zambia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","6267","","Official data"
"TP","Crops and livestock products","251","Zambia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","4692","","Official data"
"TP","Crops and livestock products","251","Zambia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1","","Official data"
